gap_id,cell_a,cell_b,compartment_a,compartment_b,placement_policy,anatomical_weight,normalized_weight,g0_uS,g_uS,active_in_v0,evidence
PLNR__PHAR,PLNR,PHAR,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
PLNR__VA02,PLNR,VA02,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
SDQL__SDQR,SDQL,SDQR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
SDQL__FLPL,SDQL,FLPL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SDQL__DVA,SDQL,DVA,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SDQL__SIADR,SDQL,SIADR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SDQR__ALMR,SDQR,ALMR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
SDQR__DVA,SDQR,DVA,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SDQR__AIBL,SDQR,AIBL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SDQR__SAADL,SDQR,SAADL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SDQR__AVBL,SDQR,AVBL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SDQR__RIVL,SDQR,RIVL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
SDQR__RIVR,SDQR,RIVR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
SDQR__SIBVL,SDQR,SIBVL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
SDQR__SIAVR,SDQR,SIAVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AQR__PVPL,AQR,PVPL,0,0,soma_compartment_0_v0,41.0,0.6233135132318136,0.0001,6.233135132318136e-05,True,Cook2019_SI5_gap_junction
AQR__PVPR,AQR,PVPR,0,0,soma_compartment_0_v0,61.0,0.6882627133598207,0.0001,6.882627133598208e-05,True,Cook2019_SI5_gap_junction
AQR__RIGR,AQR,RIGR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AQR__AVKL,AQR,AVKL,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
AQR__AVKR,AQR,AVKR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AQR__AVBL,AQR,AVBL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PQR__PVPL,PQR,PVPL,0,0,soma_compartment_0_v0,16.0,0.4724816111569572,0.0001,4.724816111569572e-05,True,Cook2019_SI5_gap_junction
PQR__PVPR,PQR,PVPR,0,0,soma_compartment_0_v0,10.0,0.3998856719541645,0.0001,3.998856719541645e-05,True,Cook2019_SI5_gap_junction
PQR__PVNL,PQR,PVNL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PQR__PVNR,PQR,PVNR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PQR__AVJL,PQR,AVJL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
PQR__AVJR,PQR,AVJR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PQR__AVDL,PQR,AVDL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PQR__AVDR,PQR,AVDR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PQR__AVAR,PQR,AVAR,0,0,soma_compartment_0_v0,17.0,0.4820136499350927,0.0001,4.8201364993509275e-05,True,Cook2019_SI5_gap_junction
PQR__PVCL,PQR,PVCL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
ALML__AVM,ALML,AVM,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
ALML__PVR,ALML,PVR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
ALML__RMGL,ALML,RMGL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
ALML__RMDDR,ALML,RMDDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
ALML__SMBDR,ALML,SMBDR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
ALMR__AVM,ALMR,AVM,0,0,soma_compartment_0_v0,16.0,0.4724816111569572,0.0001,4.724816111569572e-05,True,Cook2019_SI5_gap_junction
ALMR__PVR,ALMR,PVR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
ALMR__AVDR,ALMR,AVDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AVM__PVR,AVM,PVR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
AVM__AVDL,AVM,AVDL,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
PVM__DVA,PVM,DVA,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVM__ADER,PVM,ADER,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVM__PDEL,PVM,PDEL,0,0,soma_compartment_0_v0,11.0,0.41439614843321004,0.0001,4.1439614843321005e-05,True,Cook2019_SI5_gap_junction
PVM__PDER,PVM,PDER,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
PVM__PVR,PVM,PVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVM__AVKL,PVM,AVKL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVM__DB03,PVM,DB03,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVM__VD09,PVM,VD09,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PLML__PDEL,PLML,PDEL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PLML__PDER,PLML,PDER,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PLML__BDUL,PLML,BDUL,0,0,soma_compartment_0_v0,23.0,0.5299890307436526,0.0001,5.299890307436526e-05,True,Cook2019_SI5_gap_junction
PLML__PVR,PLML,PVR,0,0,soma_compartment_0_v0,15.0,0.4623715292417698,0.0001,4.623715292417698e-05,True,Cook2019_SI5_gap_junction
PLML__LUAL,PLML,LUAL,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
PLML__AVDL,PLML,AVDL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PLML__AVDR,PLML,AVDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PLML__AVAL,PLML,AVAL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PLML__AVAR,PLML,AVAR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PLML__PVCL,PLML,PVCL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
PLMR__PDEL,PLMR,PDEL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
PLMR__PDER,PLMR,PDER,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PLMR__BDUR,PLMR,BDUR,0,0,soma_compartment_0_v0,23.0,0.5299890307436526,0.0001,5.299890307436526e-05,True,Cook2019_SI5_gap_junction
PLMR__PVR,PLMR,PVR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PLMR__LUAR,PLMR,LUAR,0,0,soma_compartment_0_v0,9.0,0.3839912433160672,0.0001,3.839912433160672e-05,True,Cook2019_SI5_gap_junction
PLMR__AVAL,PLMR,AVAL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PLMR__PVCR,PLMR,PVCR,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
FLPL__FLPR,FLPL,FLPR,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
FLPL__RIH,FLPL,RIH,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
FLPL__AIBL,FLPL,AIBL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
FLPL__AVDL,FLPL,AVDL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
FLPL__SIADR,FLPL,SIADR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
FLPL__DD01,FLPL,DD01,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
FLPR__ADER,FLPR,ADER,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
FLPR__AVDL,FLPR,AVDL,0,0,soma_compartment_0_v0,9.0,0.3839912433160672,0.0001,3.839912433160672e-05,True,Cook2019_SI5_gap_junction
FLPR__AVDR,FLPR,AVDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
FLPR__DA01,FLPR,DA01,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
FLPR__DA02,FLPR,DA02,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
FLPR__DA03,FLPR,DA03,0,0,soma_compartment_0_v0,16.0,0.4724816111569572,0.0001,4.724816111569572e-05,True,Cook2019_SI5_gap_junction
FLPR__AS01,FLPR,AS01,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVA__PDEL,DVA,PDEL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
DVA__PDER,DVA,PDER,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
DVA__PVR,DVA,PVR,0,0,soma_compartment_0_v0,15.0,0.4623715292417698,0.0001,4.623715292417698e-05,True,Cook2019_SI5_gap_junction
DVA__PVPL,DVA,PVPL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVA__SAAVR,DVA,SAAVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVA__AVKL,DVA,AVKL,0,0,soma_compartment_0_v0,18.0,0.49103018512477475,0.0001,4.910301851247748e-05,True,Cook2019_SI5_gap_junction
DVA__DVC,DVA,DVC,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVA__PVT,DVA,PVT,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
DVA__AVBL,DVA,AVBL,0,0,soma_compartment_0_v0,11.0,0.41439614843321004,0.0001,4.1439614843321005e-05,True,Cook2019_SI5_gap_junction
DVA__AVBR,DVA,AVBR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
DVA__PVCL,DVA,PVCL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
DVA__PVCR,DVA,PVCR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVA__SIADR,DVA,SIADR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVA__SIAVR,DVA,SIAVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVA__DA09,DVA,DA09,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
DVA__PDA,DVA,PDA,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVA__DB01,DVA,DB01,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
DVA__DB07,DVA,DB07,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
DVA__AS11,DVA,AS11,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVA__VA11,DVA,VA11,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDL__PVDR,PVDL,PVDR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PVDL__ALA,PVDL,ALA,0,0,soma_compartment_0_v0,250.0,0.9214536958643976,0.0001,9.214536958643977e-05,True,Cook2019_SI5_gap_junction
PVDL__AVG,PVDL,AVG,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDL__AVAR,PVDL,AVAR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
PVDL__PVCR,PVDL,PVCR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDL__DA03,PVDL,DA03,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDL__DA05,PVDL,DA05,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDL__DB01,PVDL,DB01,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDL__VA10,PVDL,VA10,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDL__CANL,PVDL,CANL,0,0,soma_compartment_0_v0,100.0,0.7696418563237647,0.0001,7.696418563237647e-05,True,Cook2019_SI5_gap_junction
PVDR__PDER,PVDR,PDER,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDR__ALA,PVDR,ALA,0,0,soma_compartment_0_v0,250.0,0.9214536958643976,0.0001,9.214536958643977e-05,True,Cook2019_SI5_gap_junction
PVDR__DVC,PVDR,DVC,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDR__AVAL,PVDR,AVAL,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
PVDR__PVCR,PVDR,PVCR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVDR__AS03,PVDR,AS03,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDR__VD09,PVDR,VD09,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVDR__CANR,PVDR,CANR,0,0,soma_compartment_0_v0,100.0,0.7696418563237647,0.0001,7.696418563237647e-05,True,Cook2019_SI5_gap_junction
ADEL__IL2L,ADEL,IL2L,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
ADEL__AINL,ADEL,AINL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
ADEL__RIGR,ADEL,RIGR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
ADEL__RMER,ADEL,RMER,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
ADEL__RMDDR,ADEL,RMDDR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
ADEL__SIBDL,ADEL,SIBDL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
ADEL__SIBVL,ADEL,SIBVL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
ADER__AINR,ADER,AINR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
ADER__PVQR,ADER,PVQR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
ADER__AVKL,ADER,AVKL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
ADER__AVJR,ADER,AVJR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PDEL__PDER,PDEL,PDER,0,0,soma_compartment_0_v0,25.0,0.5433373751464126,0.0001,5.433373751464126e-05,True,Cook2019_SI5_gap_junction
PDEL__PVR,PDEL,PVR,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
PDEL__AVKR,PDEL,AVKR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PDEL__PVCL,PDEL,PVCL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PDEL__VB10,PDEL,VB10,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PDEL__VD06,PDEL,VD06,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PDER__PVR,PDER,PVR,0,0,soma_compartment_0_v0,9.0,0.3839912433160672,0.0001,3.839912433160672e-05,True,Cook2019_SI5_gap_junction
PDER__AVKL,PDER,AVKL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PDER__PVCL,PDER,PVCL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PDER__PVCR,PDER,PVCR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PDER__VB09,PDER,VB09,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
PDER__VB10,PDER,VB10,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
PDER__VD09,PDER,VD09,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
PHAL__PHAR,PHAL,PHAR,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
PHAL__PHCL,PHAL,PHCL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHAL__AVHL,PHAL,AVHL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHAL__PVPR,PHAL,PVPR,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
PHAL__AVG,PHAL,AVG,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PHAR__PHCR,PHAR,PHCR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHAR__PVR,PHAR,PVR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PHAR__AVHR,PHAR,AVHR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PHAR__PVPL,PHAR,PVPL,0,0,soma_compartment_0_v0,15.0,0.4623715292417698,0.0001,4.623715292417698e-05,True,Cook2019_SI5_gap_junction
PHAR__AVG,PHAR,AVG,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PHAR__PDA,PHAR,PDA,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHBL__PHBR,PHBL,PHBR,0,0,soma_compartment_0_v0,17.0,0.4820136499350927,0.0001,4.8201364993509275e-05,True,Cook2019_SI5_gap_junction
PHBL__PVQL,PHBL,PVQL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PHBL__AVHL,PHBL,AVHL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHBL__AVHR,PHBL,AVHR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PHBL__AVJR,PHBL,AVJR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHBL__AVAR,PHBL,AVAR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHBL__PVCL,PHBL,PVCL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PHBR__PHCR,PHBR,PHCR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHBR__AVHL,PHBR,AVHL,0,0,soma_compartment_0_v0,10.0,0.3998856719541645,0.0001,3.998856719541645e-05,True,Cook2019_SI5_gap_junction
PHBR__AVHR,PHBR,AVHR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PHBR__PVPL,PHBR,PVPL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHBR__PVT,PHBR,PVT,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHCL__PHCR,PHCL,PHCR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PHCL__AVAL,PHCL,AVAL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHCL__VA12,PHCL,VA12,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHCR__AVG,PHCR,AVG,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHCR__AVJR,PHCR,AVJR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
